# MIDI File Information
Filename,Beethoven__Moonlight_Sonata_3rd_mvt.mid
Duration (seconds),521.82
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
286,47.3941,47.4955,0.1015,87,D#6,51,51,0
287,47.7317,47.8104,0.0787,70,A#4,54,54,0
288,47.7510,47.8209,0.0700,82,A#5,56,56,0
289,47.8454,48.5015,0.6561,72,C5,66,66,0
290,47.8752,48.5417,0.6666,84,C6,66,66,0
291,48.6817,49.2345,0.5528,73,C#5,64,64,0
292,48.6922,49.2433,0.5511,85,C#6,64,64,0
293,49.4287,49.4970,0.0682,82,A#5,58,58,0
294,49.4305,49.8031,0.3726,70,A#4,58,58,0
295,49.5232,49.6562,0.1330,83,B5,57,57,0
296,49.5862,49.6754,0.0892,82,A#5,57,57,0
297,49.6999,49.8119,0.1120,80,G#5,58,58,0
298,49.7541,49.8538,0.0997,82,A#5,58,58,0
299,49.8678,50.9838,1.1160,83,B5,61,61,0
300,49.8888,50.9751,1.0862,71,B4,64,64,0
301,51.1744,51.9264,0.7520,68,G#4,71,71,0
302,51.2041,51.9351,0.7310,80,G#5,70,70,0
303,52.0750,52.6224,0.5474,69,A4,66,66,0
304,52.0855,52.6119,0.5264,81,A5,66,66,0
305,52.7885,52.8480,0.0595,79,G5,60,60,0
306,52.7903,53.1051,0.3148,67,G4,60,60,0
307,52.8620,52.9407,0.0787,80,G#5,59,59,0
308,52.9232,53.0526,0.1294,79,G5,59,59,0
309,53.0264,53.1365,0.1102,77,F5,58,58,0
310,53.0893,53.1768,0.0874,78,F#5,59,59,0
311,53.1593,53.7136,0.5544,80,G#5,67,67,0
312,53.1610,53.5633,0.4022,68,G#4,67,67,0
313,54.4761,55.1232,0.6470,73,C#5,84,84,0
314,54.4866,55.0497,0.5631,81,A5,85,85,0
315,54.4866,55.1214,0.6348,76,E5,85,85,0
316,54.4884,55.0095,0.5211,69,A4,85,85,0
317,55.3313,55.4309,0.0997,76,E5,47,47,0
318,55.3820,55.4817,0.0997,78,F#5,46,46,0
319,55.4240,55.5219,0.0979,80,G#5,46,46,0
320,55.5516,55.6530,0.1014,81,A5,46,46,0
321,55.6356,55.7177,0.0822,83,B5,46,46,0
322,55.7352,55.8979,0.1626,85,C#6,47,47,0
323,55.7947,55.8979,0.1032,83,B5,48,48,0
324,55.8174,55.9503,0.1329,69,A4,48,48,0
325,55.8821,55.9608,0.0787,81,A5,47,47,0
326,55.9643,56.1182,0.1539,76,E5,47,47,0
327,56.0693,56.1899,0.1207,78,F#5,46,46,0
328,56.1724,56.2406,0.0682,80,G#5,45,45,0
329,56.2249,56.3700,0.1451,81,A5,45,45,0
330,56.3613,56.4208,0.0595,83,B5,47,47,0
331,56.4680,56.6096,0.1417,85,C#6,47,47,0
332,56.5082,56.6306,0.1224,83,B5,47,47,0
333,56.5939,56.7215,0.1277,81,A5,46,46,0
334,56.6044,56.7443,0.1399,69,A4,46,46,0
335,56.6936,56.8771,0.1836,76,E5,45,45,0
336,56.8072,56.9296,0.1224,78,F#5,44,44,0
337,56.9121,56.9803,0.0682,80,G#5,45,45,0
338,57.0047,57.1149,0.1101,81,A5,46,46,0
339,57.0974,57.1883,0.0909,83,B5,47,47,0
340,57.1900,57.3631,0.1731,85,C#6,46,46,0
341,57.2512,57.3631,0.1119,83,B5,46,46,0
342,57.3142,57.4348,0.1206,81,A5,45,45,0
343,57.3456,57.4575,0.1119,69,A4,45,45,0
344,57.4278,57.6428,0.2150,76,E5,44,44,0
345,57.5536,57.6935,0.1398,78,F#5,43,43,0
346,57.6550,57.7250,0.0699,80,G#5,44,44,0
347,57.7110,57.8333,0.1224,69,A4,45,45,0
348,57.7320,57.9172,0.1853,81,A5,45,45,0
349,57.8368,57.9697,0.1329,83,B5,46,46,0
350,57.9103,58.0326,0.1224,85,C#6,46,46,0
351,58.0064,58.1602,0.1538,86,D6,47,47,0
352,58.0606,58.2022,0.1416,69,A4,48,48,0
353,58.0886,58.1795,0.0909,88,E6,48,48,0
354,58.1532,58.2214,0.0682,87,D#6,47,47,0
355,58.2459,58.3560,0.1101,88,E6,47,47,0
356,58.3613,58.4626,0.1014,87,D#6,46,46,0
357,58.4155,58.7004,0.2849,69,A4,45,45,0
358,58.4434,58.6252,0.1818,88,E6,45,45,0
359,58.5570,58.6882,0.1311,85,C#6,44,44,0
360,58.6829,58.7738,0.0909,83,B5,43,43,0
361,58.7353,58.8560,0.1206,81,A5,42,42,0
362,58.8490,59.5779,0.7289,80,G#5,52,52,0
363,58.9329,59.0937,0.1608,71,B4,44,44,0
364,59.0465,59.2283,0.1818,68,G#4,38,38,0
365,59.1601,59.2912,0.1311,71,B4,38,38,0
366,59.3664,59.4888,0.1224,71,B4,38,38,0
367,59.4800,59.6409,0.1608,68,G#4,38,38,0
368,59.5622,59.6933,0.1311,71,B4,38,38,0
369,59.6426,59.7125,0.0699,83,B5,43,43,0
370,59.6933,59.7632,0.0699,82,A#5,45,45,0
371,59.7859,59.9205,0.1346,73,C#5,45,45,0
372,59.7947,59.8646,0.0699,83,B5,44,44,0
373,59.8384,59.8961,0.0577,82,A#5,44,44,0
374,59.9031,60.0447,0.1416,67,G4,45,45,0
375,59.9223,59.9922,0.0699,83,B5,45,45,0
376,59.9643,60.0324,0.0682,82,A#5,45,45,0
377,60.0045,60.1863,0.1818,73,C#5,46,46,0
378,60.0447,60.1146,0.0699,83,B5,46,46,0
379,60.1163,60.1950,0.0787,82,A#5,47,47,0
380,60.1950,60.2544,0.0594,80,G#5,47,47,0
381,60.2072,60.3366,0.1294,71,B4,48,48,0
382,60.2387,60.3558,0.1171,68,G#4,48,48,0
383,60.2667,60.3348,0.0682,82,A#5,49,49,0
384,60.3261,60.4153,0.0892,80,G#5,56,56,0
385,60.8313,61.3697,0.5384,69,A4,80,80,0
386,61.6704,61.7683,0.0979,68,G#4,41,41,0
387,61.7718,61.8924,0.1206,69,A4,42,42,0
388,61.8242,61.9343,0.1101,71,B4,42,42,0
389,61.9553,62.1546,0.1993,73,C#5,42,42,0
390,62.0340,62.1651,0.1311,71,B4,42,42,0
391,62.1039,62.2472,0.1433,69,A4,41,41,0
392,62.4255,62.5060,0.0804,68,G#4,41,41,0
393,62.5042,62.6406,0.1364,69,A4,42,42,0
394,62.6039,62.7367,0.1329,71,B4,43,43,0
395,62.7192,62.9552,0.2360,73,C#5,44,44,0
396,62.7926,62.9447,0.1521,71,B4,43,43,0
397,62.9063,63.0181,0.1119,69,A4,42,42,0
398,63.1981,63.2873,0.0891,68,G#4,40,40,0
399,63.2890,63.4008,0.1118,69,A4,40,40,0
400,63.3641,63.4830,0.1188,71,B4,41,41,0
401,63.5039,63.7398,0.2359,73,C#5,42,42,0
402,63.5564,63.7189,0.1625,71,B4,43,43,0
403,63.6909,63.7905,0.0996,69,A4,43,43,0
404,64.0019,64.1103,0.1083,68,G#4,40,40,0
405,64.1138,64.2256,0.1118,69,A4,41,41,0
406,64.2116,64.3025,0.0909,71,B4,42,42,0
407,64.3042,64.5244,0.2202,73,C#5,43,43,0
408,64.3706,64.5244,0.1538,71,B4,43,43,0
409,64.4650,64.5751,0.1101,69,A4,44,44,0
410,64.7708,64.8599,0.0891,68,G#4,42,42,0
411,64.8861,65.0084,0.1223,69,A4,41,41,0
412,64.9700,65.0399,0.0699,71,B4,40,40,0
413,65.0748,65.2985,0.2237,73,C#5,39,39,0
414,65.1063,65.2670,0.1608,71,B4,39,39,0
415,65.2181,65.2880,0.0699,69,A4,38,38,0
416,65.5274,65.7004,0.1730,68,G#4,40,40,0
417,65.5781,65.7196,0.1415,69,A4,41,41,0
418,65.6515,65.7511,0.0996,71,B4,41,41,0
419,65.7231,65.8454,0.1223,73,C#5,42,42,0
420,65.7860,65.9887,0.2027,74,D5,42,42,0
421,65.8559,66.0499,0.1940,76,E5,43,43,0
422,65.9398,66.0289,0.0891,78,F#5,44,44,0
423,66.0202,66.1617,0.1415,80,G#5,44,44,0
424,66.0534,66.1844,0.1311,81,A5,45,45,0
425,66.1669,66.3696,0.2027,83,B5,46,46,0
426,66.2596,66.4133,0.1538,85,C#6,46,46,0
427,66.3102,66.4360,0.1258,86,D6,47,47,0
428,66.3539,66.4762,0.1223,87,D#6,47,47,0
429,66.5094,67.3674,0.8580,88,E6,64,64,0
430,66.5426,67.4006,0.8580,76,E5,67,67,0
431,67.3604,68.1904,0.8300,80,G#5,65,65,0
432,67.3622,68.1188,0.7566,68,G#4,65,65,0
433,68.2236,69.1515,0.9279,83,B5,70,70,0
434,68.2358,69.1637,0.9279,71,B4,70,70,0
435,69.1620,69.8310,0.6690,67,G4,65,65,0
436,69.9882,70.1192,0.1310,68,G#4,43,43,0
437,70.2450,70.3865,0.1415,71,B4,45,45,0
438,70.5437,70.6537,0.1100,71,B4,47,47,0
439,70.7550,70.8650,0.1100,71,B4,49,49,0
440,70.9838,71.0956,0.1118,71,B4,51,51,0
441,71.2179,71.3611,0.1432,71,B4,49,49,0
442,71.4607,71.6144,0.1537,70,A#4,47,47,0
443,71.6895,71.8327,0.1432,68,G#4,45,45,0
444,71.9078,72.0074,0.0996,67,G4,47,47,0
445,72.1524,72.2519,0.0996,67,G4,49,49,0
446,72.1733,72.2641,0.0908,75,D#5,49,49,0
447,72.4196,72.5192,0.0996,67,G4,51,51,0
448,72.4318,72.5209,0.0891,75,D#5,51,51,0
449,72.6589,72.7462,0.0873,67,G4,53,53,0
450,72.6694,72.7585,0.0891,75,D#5,53,53,0
451,72.8545,72.9768,0.1223,67,G4,55,55,0
452,72.9087,72.9890,0.0803,75,D#5,55,55,0
453,73.1165,73.2178,0.1013,67,G4,57,57,0
454,73.1288,73.2405,0.1118,75,D#5,57,57,0
455,73.3663,73.4746,0.1083,68,G#4,57,57,0
456,73.3680,73.4554,0.0873,75,D#5,57,57,0
457,73.5881,73.6772,0.0891,75,D#5,55,55,0
458,73.5881,73.6877,0.0996,70,A#4,55,55,0
459,73.7977,73.9095,0.1118,71,B4,54,54,0
460,73.7995,73.8589,0.0594,102,F#7,54,54,0
461,73.8012,73.8589,0.0576,78,F#5,53,53,0
462,73.8012,73.8798,0.0786,75,D#5,53,53,0
463,74.0353,74.1558,0.1205,71,B4,52,52,0
464,74.2851,74.4265,0.1415,71,B4,53,53,0
465,74.5244,74.7182,0.1939,71,B4,55,55,0
466,74.8038,74.9034,0.0996,71,B4,58,58,0
467,74.9785,75.1654,0.1869,71,B4,59,59,0
468,75.2440,75.3977,0.1537,70,A#4,60,60,0
469,75.4623,75.6178,0.1555,68,G#4,58,58,0
470,75.7138,75.8483,0.1344,67,G4,59,59,0
471,75.9775,76.0682,0.0908,67,G4,61,61,0
472,75.9792,76.0909,0.1117,75,D#5,61,61,0
473,76.2062,76.2952,0.0890,67,G4,63,63,0
474,76.2289,76.3284,0.0995,75,D#5,63,63,0
475,76.4541,76.5536,0.0995,67,G4,65,65,0
476,76.4751,76.5868,0.1117,75,D#5,65,65,0
477,76.6898,76.7998,0.1100,67,G4,67,67,0
478,76.7073,76.8016,0.0943,75,D#5,67,67,0
479,76.9116,77.0390,0.1275,67,G4,69,69,0
480,76.9308,77.0408,0.1100,75,D#5,69,69,0
481,77.1438,77.2555,0.1117,68,G#4,67,67,0
482,77.1769,77.2782,0.1013,75,D#5,66,66,0
483,77.3655,77.4773,0.1117,70,A#4,65,65,0
484,77.3969,77.4668,0.0698,75,D#5,65,65,0
485,77.5907,77.6676,0.0768,71,B4,64,64,0
486,77.6082,77.7025,0.0943,75,D#5,64,64,0
487,77.8369,77.9138,0.0768,71,B4,66,66,0
488,77.8387,77.9312,0.0925,75,D#5,66,66,0
489,78.0622,78.2280,0.1659,71,B4,68,68,0
490,78.0639,78.2629,0.1990,75,D#5,68,68,0
491,78.2909,78.4183,0.1275,71,B4,66,66,0
492,78.3066,78.4183,0.1117,68,G#4,66,66,0
493,78.7379,78.8985,0.1606,73,C#5,66,66,0
494,78.7553,78.8828,0.1275,76,E5,66,66,0
495,78.9945,79.1220,0.1275,76,E5,68,68,0
496,79.0137,79.1394,0.1257,73,C#5,69,69,0
497,79.2145,79.3350,0.1205,68,G#4,67,67,0
498,79.2355,79.3350,0.0995,73,C#5,67,67,0
499,79.6755,79.8186,0.1432,71,B4,67,67,0
500,79.6772,79.8186,0.1414,75,D#5,67,67,0
501,79.9059,80.1015,0.1956,71,B4,69,69,0
502,79.9373,80.1224,0.1851,75,D#5,69,69,0
503,80.1835,80.3110,0.1275,68,G#4,67,67,0
504,80.1853,80.3023,0.1170,71,B4,67,67,0
505,80.6078,80.7527,0.1449,70,A#4,67,67,0
506,80.6253,80.7353,0.1100,75,D#5,68,68,0
507,80.8505,80.9937,0.1432,75,D#5,69,69,0
508,80.8662,80.9937,0.1275,70,A#4,69,69,0
509,81.0740,81.1840,0.1100,70,A#4,68,68,0
510,81.0897,81.1997,0.1100,67,G4,67,67,0
511,81.2626,81.3568,0.0943,71,B4,66,66,0
512,81.2626,81.3725,0.1100,68,G#4,66,66,0
513,81.5419,81.6344,0.0925,71,B4,65,65,0
514,81.5419,81.6519,0.1100,83,B5,65,65,0
515,81.7602,81.8824,0.1222,83,B5,73,73,0
516,81.7602,81.8824,0.1222,71,B4,73,73,0
517,81.7724,81.8614,0.0890,75,D#5,75,75,0
518,81.9696,82.0831,0.1134,71,B4,70,70,0
519,81.9714,82.0621,0.0908,75,D#5,70,70,0
520,81.9801,82.1128,0.1326,83,B5,70,70,0
521,82.1808,82.2925,0.1117,75,D#5,68,68,0
522,82.2000,82.3135,0.1134,83,B5,68,68,0
523,82.2018,82.3135,0.1117,71,B4,68,68,0
524,82.3798,82.5142,0.1344,71,B4,67,67,0
525,82.3815,82.5247,0.1431,75,D#5,67,67,0
526,82.4112,82.5142,0.1030,83,B5,67,67,0
527,82.5997,82.7219,0.1222,70,A#4,69,69,0
528,82.6084,82.7323,0.1239,73,C#5,69,69,0
529,82.6102,82.7219,0.1117,82,A#5,69,69,0
530,82.7864,82.9191,0.1326,71,B4,70,70,0
531,82.8056,82.9069,0.1012,80,G#5,70,70,0
532,82.8056,82.9261,0.1204,68,G#4,70,70,0
533,82.9941,83.1163,0.1222,70,A#4,70,70,0
534,83.0011,83.1023,0.1012,67,G4,70,70,0
535,83.0133,83.1041,0.0908,79,G5,70,70,0
536,83.2524,83.3414,0.0890,88,E6,78,78,0
537,83.2612,83.3414,0.0803,79,G5,70,70,0
538,83.2629,83.3519,0.0890,76,E5,70,70,0
539,83.4584,83.5474,0.0890,88,E6,70,70,0
540,83.4671,83.5579,0.0908,76,E5,70,70,0
541,83.4776,83.5561,0.0785,79,G5,70,70,0
542,83.6992,83.7778,0.0785,88,E6,69,69,0
543,83.7080,83.7970,0.0890,79,G5,69,69,0
544,83.7184,83.7987,0.0803,76,E5,69,69,0
545,83.9174,84.0081,0.0908,88,E6,67,67,0
546,83.9279,84.0169,0.0890,76,E5,67,67,0
547,83.9383,84.0169,0.0785,79,G5,67,67,0
548,84.1251,84.2036,0.0785,88,E6,65,65,0
549,84.1251,84.2455,0.1204,76,E5,65,65,0
550,84.1338,84.2665,0.1326,79,G5,65,65,0
551,84.3363,84.4584,0.1222,87,D#6,64,64,0
552,84.3467,84.4357,0.0890,75,D#5,64,64,0
553,84.3555,84.4759,0.1204,79,G5,63,63,0
554,84.5527,84.6644,0.1117,79,G5,62,62,0
555,84.5631,84.6748,0.1117,73,C#5,62,62,0
556,84.5649,84.6661,0.1012,85,C#6,62,62,0
557,84.7516,84.8407,0.0890,80,G#5,46,46,0
558,84.7516,84.8721,0.1204,71,B4,46,46,0
559,84.7726,84.8738,0.1012,83,B5,46,46,0
560,84.9820,85.1024,0.1204,83,B5,48,48,0
561,84.9907,85.0815,0.0908,71,B4,48,48,0
562,84.9925,85.0728,0.0803,75,D#5,48,48,0
563,85.2211,85.3206,0.0995,75,D#5,62,62,0
564,85.2299,85.3206,0.0908,83,B5,62,62,0
565,85.2299,85.3311,0.1012,71,B4,62,62,0
566,85.4358,85.5248,0.0890,75,D#5,64,64,0
567,85.4463,85.5353,0.0890,71,B4,64,64,0
568,85.4550,85.5353,0.0803,83,B5,64,64,0
569,85.6330,85.7220,0.0890,71,B4,65,65,0
570,85.6330,85.7325,0.0995,75,D#5,65,65,0
571,85.6417,85.7220,0.0803,83,B5,65,65,0
572,85.8285,85.9629,0.1344,83,B5,67,67,0
573,85.8285,85.9629,0.1344,71,B4,67,67,0
574,85.8407,85.9524,0.1117,75,D#5,67,67,0
575,86.0379,86.1496,0.1117,73,C#5,69,69,0
576,86.0501,86.1391,0.0890,82,A#5,69,69,0
577,86.0624,86.1601,0.0977,70,A#4,69,69,0
578,86.2351,86.3486,0.1134,71,B4,70,70,0
579,86.2456,86.3468,0.1012,80,G#5,70,70,0
580,86.2561,86.3468,0.0908,68,G#4,70,70,0
581,86.4358,86.5475,0.1117,70,A#4,70,70,0
582,86.4446,86.5545,0.1100,79,G5,70,70,0
583,86.4550,86.5458,0.0908,67,G4,70,70,0
584,86.6645,86.7640,0.0995,88,E6,70,70,0
585,86.7064,86.7640,0.0576,79,G5,70,70,0
586,86.7064,86.7744,0.0681,76,E5,70,70,0
587,86.9071,86.9856,0.0785,88,E6,70,70,0
588,86.9175,86.9961,0.0785,76,E5,70,70,0
589,86.9263,86.9856,0.0593,79,G5,70,70,0
590,87.1060,87.2038,0.0977,88,E6,70,70,0
591,87.1165,87.2142,0.0977,79,G5,70,70,0
592,87.1270,87.2160,0.0890,76,E5,70,70,0
593,87.3294,87.4289,0.0995,79,G5,70,70,0
594,87.3417,87.4097,0.0681,76,E5,70,70,0
595,87.3417,87.4307,0.0890,88,E6,70,70,0
596,87.5040,87.6366,0.1326,76,E5,69,69,0
597,87.5476,87.6453,0.0977,88,E6,68,68,0
598,87.5581,87.6645,0.1065,79,G5,68,68,0
599,87.7623,87.8740,0.1117,87,D#6,66,66,0
600,87.7710,87.8809,0.1100,79,G5,66,66,0
601,87.7727,87.8617,0.0890,75,D#5,66,66,0
602,87.9700,88.0502,0.0803,79,G5,65,65,0
603,87.9700,88.0625,0.0925,73,C#5,65,65,0
604,87.9926,88.0520,0.0593,85,C#6,64,64,0
605,88.1497,88.2405,0.0907,71,B4,63,63,0
606,88.1584,88.2928,0.1343,80,G#5,63,63,0
607,88.1602,88.2614,0.1012,83,B5,63,63,0
608,88.3783,88.4917,0.1134,83,B5,44,44,0
609,88.3992,88.5004,0.1012,80,G#5,45,45,0
610,88.5772,88.7010,0.1239,80,G#5,46,46,0
611,88.5789,88.6923,0.1134,83,B5,46,46,0
612,88.7883,88.9226,0.1343,83,B5,44,44,0
613,88.8109,88.9331,0.1221,87,D#6,44,44,0
614,89.2610,89.3378,0.0768,85,C#6,44,44,0
615,89.2610,89.3378,0.0768,80,G#5,44,44,0
616,89.4582,89.5681,0.1099,80,G#5,45,45,0
617,89.4931,89.5855,0.0925,85,C#6,45,45,0
618,89.6623,89.7739,0.1117,88,E6,44,44,0
619,89.6623,89.7897,0.1274,85,C#6,44,44,0
620,90.0758,90.2066,0.1308,83,B5,44,44,0
621,90.0915,90.1857,0.0942,80,G#5,44,44,0
622,90.3026,90.4125,0.1099,83,B5,45,45,0
623,90.3200,90.4299,0.1099,80,G#5,45,45,0
624,90.5276,90.6236,0.0960,83,B5,43,43,0
625,90.5294,90.6236,0.0942,87,D#6,43,43,0
626,90.9289,91.0562,0.1274,82,A#5,43,43,0
627,90.9463,91.0719,0.1256,79,G5,43,43,0
628,91.1522,91.2813,0.1291,79,G5,45,45,0
629,91.1714,91.2830,0.1117,82,A#5,45,45,0
630,91.3772,91.5063,0.1291,82,A#5,43,43,0
631,91.3947,91.5238,0.1291,87,D#6,43,43,0
632,91.7924,91.9041,0.1117,68,G#4,44,44,0
633,91.8099,91.9215,0.1117,83,B5,44,44,0
634,91.8116,91.9041,0.0925,75,D#5,44,44,0
635,91.9878,92.1396,0.1518,68,G#4,46,46,0
636,92.0210,92.1309,0.1099,75,D#5,46,46,0
637,92.0297,92.1605,0.1308,83,B5,46,46,0
638,92.2129,92.3228,0.1099,80,G#5,45,45,0
639,92.2129,92.3455,0.1326,87,D#6,45,45,0
640,92.6752,92.8183,0.1431,81,A5,45,45,0
641,92.6752,92.8183,0.1431,73,C#5,45,45,0
642,92.6752,92.8183,0.1431,69,A4,45,45,0
643,92.9037,93.2352,0.3315,81,A5,47,47,0
644,92.9264,93.0381,0.1117,69,A4,48,48,0
645,92.9369,93.0712,0.1343,73,C#5,48,48,0
646,93.1445,93.2771,0.1326,76,E5,46,46,0
647,93.1654,93.3067,0.1413,85,C#6,46,46,0
648,93.6155,93.7952,0.1797,71,B4,46,46,0
649,93.6434,93.7935,0.1500,80,G#5,46,46,0
650,93.6452,93.7743,0.1291,68,G#4,46,46,0
651,93.8737,94.2279,0.3542,80,G#5,48,48,0
652,93.8842,93.9941,0.1099,68,G#4,48,48,0
653,93.9051,94.0761,0.1710,71,B4,48,48,0
654,94.1180,94.2384,0.1204,83,B5,46,46,0
655,94.1302,94.2296,0.0994,75,D#5,46,46,0
656,94.7023,94.9186,0.2162,70,A#4,46,46,0
657,94.7110,94.8942,0.1831,79,G5,46,46,0
658,94.7215,94.8854,0.1639,67,G4,46,46,0
659,95.0267,95.2970,0.2703,70,A#4,48,48,0
660,95.0354,95.3877,0.3523,79,G5,48,48,0
661,95.0581,95.4103,0.3523,67,G4,48,48,0
662,95.4243,95.6091,0.1849,82,A#5,46,46,0
663,95.4348,95.6196,0.1849,73,C#5,46,46,0
664,95.7800,96.4828,0.7028,71,B4,49,49,0
665,95.7888,96.4183,0.6295,80,G#5,49,49,0
666,97.0601,97.4629,0.4028,71,B4,49,49,0
667,97.3931,97.5553,0.1622,68,G#4,51,51,0
668,97.5274,97.7629,0.2354,67,G4,53,53,0
669,97.9913,98.3418,0.3505,75,D#5,57,57,0
670,97.9913,98.3924,0.4011,67,G4,57,57,0
671,98.4988,98.8929,0.3941,67,G4,56,56,0
672,98.5005,98.8615,0.3610,75,D#5,56,56,0
673,99.0219,99.3637,0.3418,67,G4,51,51,0
674,99.0237,99.2783,0.2546,75,D#5,51,51,0
675,99.4422,100.0822,0.6400,68,G#4,52,52,0
676,99.5660,100.1014,0.5354,75,D#5,53,53,0
677,100.7955,101.1458,0.3504,83,B5,53,53,0
678,101.1075,101.2086,0.1011,80,G#5,51,51,0
679,101.2138,101.5538,0.3399,79,G5,50,50,0
680,101.6618,102.0767,0.4149,79,G5,50,50,0
681,101.6932,102.0471,0.3539,87,D#6,51,51,0
682,101.6950,101.9756,0.2807,73,C#5,51,51,0
683,102.1935,102.4916,0.2981,87,D#6,55,55,0
684,102.2040,102.4811,0.2772,79,G5,55,55,0
685,102.2266,102.4323,0.2057,73,C#5,55,55,0
686,102.6450,102.9274,0.2824,87,D#6,52,52,0
687,102.6467,102.9710,0.3242,79,G5,52,52,0
688,102.6799,102.9100,0.2301,73,C#5,51,51,0
689,103.0233,103.3998,0.3765,80,G#5,54,54,0
690,103.0372,103.1383,0.1011,71,B4,54,54,0
691,103.1610,103.7432,0.5822,87,D#6,55,55,0
692,103.9576,104.5189,0.5613,79,G5,55,55,0
693,103.9576,104.5277,0.5700,87,D#6,55,55,0
694,103.9594,104.5311,0.5718,73,C#5,55,55,0
695,104.8118,104.9024,0.0906,71,B4,52,52,0
696,104.8414,105.0245,0.1830,80,G#5,52,52,0
697,104.9443,105.5352,0.5909,87,D#6,53,53,0
698,105.7479,106.1732,0.4253,79,G5,53,53,0
699,105.7496,106.2464,0.4968,73,C#5,53,53,0
700,105.7793,106.1105,0.3312,87,D#6,53,53,0
701,106.7154,106.8479,0.1325,68,G#4,46,46,0
702,106.9298,107.0483,0.1185,68,G#4,44,44,0
703,107.1476,107.2644,0.1167,68,G#4,42,42,0
704,107.3585,107.4700,0.1115,68,G#4,40,40,0
705,107.5972,107.7000,0.1028,68,G#4,38,38,0
706,107.7941,107.8934,0.0993,68,G#4,38,38,0
707,107.9927,108.0938,0.1011,68,G#4,38,38,0
708,108.2036,108.3134,0.1098,68,G#4,38,38,0
709,111.3662,111.5074,0.1411,68,G#4,42,42,0
710,111.7078,111.8628,0.1551,68,G#4,43,43,0
711,111.7740,111.9064,0.1324,73,C#5,43,43,0
712,112.0336,112.1957,0.1621,68,G#4,45,45,0
713,112.0946,112.2288,0.1342,73,C#5,46,46,0
714,112.1469,112.2601,0.1133,76,E5,46,46,0
715,112.2845,112.4065,0.1220,68,G#4,48,48,0
716,112.3263,112.4379,0.1115,76,E5,48,48,0
717,112.3368,112.4274,0.0906,73,C#5,48,48,0
718,112.5058,112.6261,0.1202,73,C#5,68,68,0
719,112.5058,112.6365,0.1307,68,G#4,68,68,0
720,112.5145,112.6574,0.1429,80,G#5,69,69,0
721,112.5163,112.6470,0.1307,76,E5,69,69,0
722,112.7445,112.8456,0.1011,80,G#5,70,70,0
723,112.7445,112.8561,0.1115,76,E5,70,70,0
724,112.7445,112.8561,0.1115,73,C#5,70,70,0
725,112.7445,112.8561,0.1115,68,G#4,70,70,0
726,114.5197,114.6503,0.1306,68,G#4,41,41,0
727,114.7879,115.0248,0.2369,68,G#4,43,43,0
728,114.9046,115.0770,0.1724,72,C5,44,44,0
729,115.1084,115.3017,0.1933,68,G#4,46,46,0
730,115.2129,115.3453,0.1324,72,C5,47,47,0
731,115.2756,115.3662,0.0906,75,D#5,47,47,0
732,115.3749,115.5282,0.1533,68,G#4,48,48,0
733,115.4707,115.5700,0.0993,72,C5,49,49,0
734,115.5020,115.5700,0.0679,75,D#5,49,49,0
735,115.6658,115.7981,0.1324,68,G#4,68,68,0
736,115.6762,115.7981,0.1219,80,G#5,69,69,0
737,115.6989,115.7999,0.1010,75,D#5,69,69,0
738,115.6989,115.8086,0.1097,72,C5,69,69,0
739,115.8957,116.0054,0.1097,68,G#4,70,70,0
740,115.8957,116.0072,0.1115,72,C5,70,70,0
741,115.9044,115.9741,0.0697,80,G#5,70,70,0
742,115.9061,115.9967,0.0906,75,D#5,70,70,0
743,117.2769,117.4093,0.1324,68,G#4,52,52,0
744,117.5852,117.7246,0.1393,68,G#4,50,50,0
745,117.6375,117.7472,0.1097,73,C#5,49,49,0
746,117.8604,118.0433,0.1829,68,G#4,49,49,0
747,117.9440,118.0956,0.1515,73,C#5,49,49,0
748,117.9963,118.1269,0.1306,77,F5,50,50,0
749,118.1583,118.3238,0.1655,68,G#4,51,51,0
750,118.2018,118.3447,0.1428,73,C#5,51,51,0
751,118.2767,118.3969,0.1202,77,F5,52,52,0
752,118.3063,118.4074,0.1010,80,G#5,52,52,0
753,118.4422,118.5537,0.1115,73,C#5,53,53,0
754,118.5258,118.6146,0.0888,77,F5,54,54,0
755,118.5363,118.6146,0.0784,80,G#5,54,54,0
756,118.7261,118.8376,0.1115,73,C#5,76,76,0
757,118.7261,118.8463,0.1202,77,F5,76,76,0
758,118.7453,118.8463,0.1010,80,G#5,78,78,0
759,118.7575,118.8480,0.0906,85,C#6,80,80,0
760,118.9334,119.0431,0.1097,77,F5,70,70,0
761,118.9438,119.0344,0.0906,85,C#6,70,70,0
762,118.9438,119.0640,0.1202,73,C#5,70,70,0
763,118.9543,119.0431,0.0888,80,G#5,70,70,0
764,119.8442,119.9853,0.1410,69,A4,49,49,0
765,119.9487,120.0183,0.0696,73,C#5,50,50,0
766,120.0828,120.1820,0.0992,73,C#5,51,51,0
767,120.1124,120.2221,0.1097,78,F#5,51,51,0
768,120.1350,120.2534,0.1184,81,A5,52,52,0
769,120.3143,120.4763,0.1619,78,F#5,70,70,0
770,120.3230,120.4362,0.1132,73,C#5,71,71,0
771,120.3439,120.4554,0.1114,85,C#6,73,73,0
772,120.5581,120.6173,0.0592,73,C#5,70,70,0
