# MIDI File Information
Filename,tx437pj1389-exp-tempo95.mid
Duration (seconds),584.53
Tempo Adjustment Factor,1.30
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
1519,487.0990,487.2389,0.1399,58,A#3,110,55,0
1520,487.1003,487.2389,0.1386,54,F#3,110,55,0
1521,487.3905,487.6768,0.2863,49,C#3,110,55,0
1522,487.4229,487.6678,0.2449,51,D#3,110,55,0
1523,487.4371,487.6742,0.2371,54,F#3,110,55,0
1524,487.4773,487.6807,0.2034,58,A#3,110,55,0
1525,487.4851,487.6652,0.1801,63,D#4,110,55,0
1526,488.0150,488.2767,0.2617,37,C#2,110,55,0
1527,488.0215,488.2767,0.2552,49,C#3,110,55,0
1528,488.0215,488.2767,0.2552,42,F#2,110,55,0
1529,488.4166,488.6200,0.2034,49,C#3,110,55,0
1530,488.4231,488.6200,0.1969,42,F#2,110,55,0
1531,488.4244,488.6200,0.1956,37,C#2,110,55,0
1532,488.7755,489.0074,0.2319,42,F#2,110,55,0
1533,488.7768,489.0074,0.2306,37,C#2,110,55,0
1534,488.7833,489.6656,0.8823,66,F#4,110,55,0
1535,488.7846,489.0074,0.2228,49,C#3,110,55,0
1536,489.1629,489.3391,0.1762,42,F#2,110,55,0
1537,489.1642,489.3468,0.1827,49,C#3,110,55,0
1538,489.1642,489.3481,0.1840,37,C#2,110,55,0
1539,489.4466,489.6111,0.1645,42,F#2,110,55,0
1540,489.4557,489.6111,0.1555,49,C#3,110,55,0
1541,489.4634,489.6111,0.1477,37,C#2,110,55,0
1542,489.7277,489.9480,0.2202,42,F#2,110,55,0
1543,489.7355,489.9480,0.2125,49,C#3,110,55,0
1544,489.7355,489.9480,0.2125,37,C#2,110,55,0
1545,489.7588,490.4480,0.6892,63,D#4,110,55,0
1546,489.7601,490.4403,0.6801,66,F#4,110,55,0
1547,490.1073,490.3004,0.1930,42,F#2,110,55,0
1548,490.1073,490.3017,0.1943,37,C#2,110,55,0
1549,490.1086,490.2939,0.1853,49,C#3,110,55,0
1550,490.4532,490.6462,0.1930,42,F#2,110,55,0
1551,490.4532,490.6540,0.2007,49,C#3,110,55,0
1552,490.4688,490.6462,0.1774,37,C#2,110,55,0
1553,490.8184,491.3637,0.5452,37,C#2,110,55,0
1554,490.8184,493.2907,2.4723,49,C#3,110,55,0
1555,490.8249,491.9335,1.1086,42,F#2,110,55,0
1556,490.8249,496.0462,5.2213,61,C#4,110,55,0
1557,491.5100,492.2223,0.7123,37,C#2,110,55,0
1558,491.8597,492.8271,0.9674,41,F2,110,55,0
1559,492.3479,493.2182,0.8703,37,C#2,110,55,0
1560,492.7830,494.1895,1.4064,39,D#2,110,55,0
1561,492.7921,494.4744,1.6823,66,F#4,110,55,0
1562,493.4021,494.4265,1.0244,49,C#3,110,55,0
1563,493.4086,493.6909,0.2823,37,C#2,110,55,0
1564,493.8709,494.5469,0.6760,37,C#2,110,55,0
1565,493.9888,494.7865,0.7978,46,A#2,110,55,0
1566,494.6557,494.9380,0.2823,37,C#2,110,55,0
1567,494.6570,495.0028,0.3458,49,C#3,110,55,0
1568,495.0468,495.5827,0.5359,37,C#2,110,55,0
1569,495.0636,495.5918,0.5282,49,C#3,110,55,0
1570,495.1426,495.8624,0.7198,44,G#2,110,55,0
1571,495.1581,496.0786,0.9204,65,F4,110,55,0
1572,495.7006,495.9841,0.2835,37,C#2,110,55,0
1573,495.7239,495.9841,0.2602,49,C#3,110,55,0
1574,496.0345,496.6482,0.6136,37,C#2,110,55,0
1575,496.0591,496.6961,0.6369,49,C#3,110,55,0
1576,496.1290,497.1971,1.0680,42,F#2,110,55,0
1577,496.2572,497.3576,1.1004,63,D#4,110,55,0
1578,496.8281,497.1414,0.3133,37,C#2,102,51,0
1579,496.8682,497.1414,0.2732,49,C#3,102,51,0
1580,497.3058,498.1498,0.8440,37,C#2,100,50,0
1581,497.3226,498.1589,0.8363,49,C#3,100,50,0
1582,497.4158,498.8230,1.4072,44,G#2,122,61,0
1583,497.5039,499.2929,1.7891,61,C#4,127,64,0
1584,497.5207,499.4289,1.9082,65,F4,118,59,0
1585,498.3906,499.1104,0.7198,37,C#2,78,39,0
1586,498.4088,499.1117,0.7029,49,C#3,78,39,0
1587,499.5829,500.1471,0.5642,37,C#2,70,35,0
1588,499.5855,500.1549,0.5694,49,C#3,70,35,0
1589,500.8123,501.2432,0.4309,37,C#2,70,35,0
1590,500.8200,501.2432,0.4231,49,C#3,70,35,0
1591,501.6521,502.7003,1.0482,37,C#2,70,35,0
1592,501.6599,502.6925,1.0326,49,C#3,70,35,0
1593,503.0458,503.8610,0.8152,36,C2,70,35,0
1594,503.0535,503.8532,0.7997,48,C3,70,35,0
1595,504.2790,505.0344,0.7554,47,B2,68,34,0
1596,504.2893,505.1780,0.8887,37,C#2,68,34,0
1597,504.2971,505.3229,1.0258,35,B1,70,35,0
1598,504.3424,505.3759,1.0335,61,C#4,78,39,0
1599,504.3450,505.0254,0.6804,49,C#3,78,39,0
1600,505.6307,506.4405,0.8097,46,A#2,72,36,0
1601,505.6307,506.4573,0.8266,37,C#2,72,36,0
1602,505.6398,506.5129,0.8731,34,A#1,72,36,0
1603,505.6928,507.5037,1.8109,54,F#3,82,41,0
1604,505.6928,507.5839,1.8911,61,C#4,82,41,0
1605,505.6928,507.7909,2.0981,66,F#4,82,41,0
1606,506.8557,507.4274,0.5717,45,A2,74,37,0
1607,506.8570,507.5865,0.7295,37,C#2,74,37,0
1608,506.8570,507.5943,0.7373,33,A1,74,37,0
1609,508.0082,508.8490,0.8408,44,G#2,70,35,0
1610,508.0095,508.8580,0.8485,37,C#2,70,35,0
1611,508.0185,508.9227,0.9042,32,G#1,70,35,0
1612,508.0548,508.9253,0.8705,65,F4,74,37,0
1613,508.0638,508.8930,0.8291,61,C#4,76,38,0
1614,508.0793,508.8542,0.7748,53,F3,80,40,0
1615,509.3068,510.1976,0.8909,43,G2,70,35,0
1616,509.3145,510.3748,1.0603,37,C#2,70,35,0
1617,509.3158,510.1989,0.8831,31,G1,70,35,0
1618,509.3585,510.1847,0.8262,58,A#3,78,39,0
1619,509.3662,511.4221,2.0559,63,D#4,80,40,0
1620,509.3688,511.5204,2.1515,51,D#3,82,41,0
1621,510.5597,511.2579,0.6982,42,F#2,70,35,0
1622,510.5610,511.4738,0.9129,36,C2,70,35,0
1623,510.5636,511.5928,1.0292,30,F#1,70,35,0
1624,510.5985,511.2553,0.6568,57,A3,74,37,0
1625,511.9173,512.9789,1.0616,41,F2,70,35,0
1626,511.9186,512.6272,0.7086,36,C2,70,35,0
1627,511.9199,512.9646,1.0447,29,F1,70,35,0
1628,511.9522,512.5845,0.6323,65,F4,76,38,0
1629,511.9535,512.7060,0.7525,60,C4,76,38,0
1630,511.9626,512.9776,1.0150,51,D#3,78,39,0
1631,511.9690,512.6724,0.7034,57,A3,80,40,0
1632,513.4288,514.5676,1.1388,40,E2,66,33,0
1633,513.4301,514.5146,1.0845,34,A#1,66,33,0
1634,513.4379,514.3582,0.9203,28,E1,66,33,0
1635,513.4663,514.3931,0.9268,61,C#4,72,36,0
1636,513.4818,514.4707,0.9888,58,A#3,76,38,0
1637,513.4831,514.2703,0.7872,56,G#3,76,38,0
1638,513.4844,514.3724,0.8880,49,C#3,76,38,0
1639,515.1272,516.8514,1.7242,34,A#1,76,38,0
1640,515.1272,517.2482,2.1210,39,D#2,76,38,0
1641,515.1363,516.8527,1.7164,27,D#1,78,39,0
1642,515.1738,517.1008,1.9271,61,C#4,90,45,0
1643,515.1738,519.0057,3.8319,63,D#4,90,45,0
1644,515.1751,519.0225,3.8474,51,D#3,90,45,0
1645,515.1828,516.9031,1.7203,55,G3,92,46,0
1646,515.1893,517.2611,2.0718,58,A#3,96,48,0
1647,518.2305,520.6491,2.4186,39,D#2,70,35,0
1648,518.2305,520.7770,2.5465,44,G#2,70,35,0
1649,518.2408,520.6271,2.3863,32,G#1,70,35,0
1650,518.2705,519.4682,1.1977,60,C4,76,38,0
1651,518.2861,519.3325,1.0465,54,F#3,82,41,0
1652,520.4049,523.3633,2.9584,61,C#4,74,37,0
1653,520.4062,523.3401,2.9339,49,C#3,74,37,0
1654,522.3842,523.9199,1.5357,60,C4,72,36,0
1655,522.3906,523.6991,1.3085,54,F#3,72,36,0
1656,522.4126,524.0904,1.6778,37,C#2,72,36,0
1657,522.4139,523.6358,1.2219,25,C#1,72,36,0
1658,524.8743,527.0026,2.1283,54,F#3,70,35,0
1659,524.8898,527.1498,2.2600,58,A#3,72,36,0
1660,524.9053,526.4214,1.5162,30,F#1,72,36,0
1661,524.9208,526.4124,1.4916,37,C#2,72,36,0
1662,524.9208,526.7004,1.7796,42,F#2,72,36,0
1663,528.1505,530.0017,1.8512,56,G#3,70,35,0
1664,528.1518,530.1591,2.0074,61,C#4,70,35,0
1665,528.1569,530.0623,1.9054,44,G#2,70,35,0
1666,528.1660,530.1979,2.0319,49,C#3,70,35,0
1667,528.1711,530.0623,1.8912,37,C#2,72,36,0
1668,528.1724,529.9113,1.7389,53,F3,72,36,0
1669,532.0026,533.6131,1.6105,61,C#4,70,35,0
1670,533.5086,534.7874,1.2788,56,G#3,72,36,0
1671,534.2635,534.6519,0.3884,65,F4,66,33,0
1672,534.6971,535.9423,1.2452,53,F3,72,36,0
1673,535.3578,535.7862,0.4284,61,C#4,66,33,0
1674,535.7926,537.3384,1.5457,49,C#3,70,35,0
1675,535.9462,537.5267,1.5805,65,F4,74,37,0
1676,536.5811,537.1384,0.5574,56,G#3,66,33,0
1677,537.1771,538.8230,1.6459,41,F2,74,37,0
1678,538.1420,538.8230,0.6811,49,C#3,74,37,0
1679,538.7482,539.4938,0.7456,44,G#2,74,37,0
1680,539.4022,540.1284,0.7262,53,F3,70,35,0
1681,539.9298,540.9681,1.0384,49,C#3,76,38,0
1682,540.6921,541.5254,0.8333,56,G#3,72,36,0
1683,541.3796,542.7941,1.4145,53,F3,70,35,0
1684,542.4279,542.6923,0.2643,61,C#4,66,33,0
1685,543.3756,544.1235,0.7478,30,F#1,80,40,0
1686,543.6000,544.3053,0.7053,34,A#1,92,46,0
1687,543.7096,544.4768,0.7672,37,C#2,92,46,0
1688,543.8295,544.6096,0.7801,42,F#2,94,47,0
1689,545.4374,546.1478,0.7104,34,A#1,108,54,0
1690,545.6398,546.2355,0.5957,37,C#2,118,59,0
1691,545.7210,546.3295,0.6085,42,F#2,116,58,0
1692,545.8319,546.4481,0.6162,49,C#3,118,59,0
1693,545.8796,546.5100,0.6304,66,F#4,120,60,0
1694,547.5578,548.2964,0.7385,37,C#2,127,67,0
1695,547.8156,548.4291,0.6135,42,F#2,126,63,0
1696,547.9252,548.5077,0.5826,46,A#2,124,62,0
1697,548.0528,548.6263,0.5735,54,F#3,126,63,0
1698,548.1159,548.7036,0.5877,61,C#4,127,64,0
1699,549.9861,550.4887,0.5027,42,F#2,124,62,0
1700,550.3676,550.7259,0.3583,46,A#2,124,62,0
1701,550.4952,550.8225,0.3274,49,C#3,126,63,0
1702,550.6344,551.2155,0.5811,58,A#3,127,65,0
1703,550.7143,553.4740,2.7597,61,C#4,127,65,0
1704,552.8465,553.4057,0.5591,42,F#2,122,61,0
1705,553.1970,553.6724,0.4754,45,A2,124,62,0
1706,553.3786,553.8141,0.4355,49,C#3,124,62,0
1707,553.5178,553.9481,0.4303,57,A3,127,64,0
1708,553.6208,554.1722,0.5514,61,C#4,127,65,0
1709,553.6917,554.3539,0.6622,66,F#4,127,65,0
1710,555.9229,556.4921,0.5692,37,C#2,114,57,0
1711,556.2578,556.7613,0.5035,41,F2,116,58,0
1712,556.4329,556.8733,0.4404,44,G#2,116,58,0
1713,556.5359,556.9828,0.4469,49,C#3,118,59,0
1714,556.6402,557.0691,0.4288,56,G#3,120,60,0
1715,556.7033,557.2030,0.4997,61,C#4,122,61,0
1716,558.5849,559.0227,0.4379,37,C#2,116,58,0
1717,558.8231,559.1966,0.3735,41,F2,118,59,0
1718,558.9802,559.2777,0.2975,44,G#2,116,58,0
1719,559.1000,559.4194,0.3194,49,C#3,118,59,0
1720,559.1631,559.4812,0.3181,56,G#3,120,60,0
1721,559.2584,560.1599,0.9015,61,C#4,122,61,0
1722,560.6001,561.3159,0.7158,37,C#2,80,40,0
1723,560.8280,561.4910,0.6630,41,F2,78,39,0
1724,560.9799,561.5862,0.6063,44,G#2,74,37,0
1725,561.1009,561.7059,0.6050,49,C#3,76,38,0
1726,561.2039,561.8398,0.6359,56,G#3,78,39,0
1727,561.2979,561.9106,0.6128,61,C#4,82,41,0
1728,563.0139,563.4284,0.4145,37,C#2,72,36,0
1729,563.3305,563.5159,0.1854,41,F2,70,35,0
1730,563.5211,563.6768,0.1558,44,G#2,66,33,0
1731,563.6897,563.9639,0.2742,49,C#3,66,33,0
1732,563.8416,564.1544,0.3128,56,G#3,66,33,0
1733,564.0090,564.2265,0.2176,61,C#4,66,33,0
1734,584.0838,584.1609,0.0771,30,F#1,66,33,0
1735,584.1815,584.2547,0.0732,30,F#1,66,33,0
1736,584.5091,584.5258,0.0167,30,F#1,66,33,0

# Control Changes for Instrument 1
Time (s),Control Number,Control Name,Value
0.0000,67,Control 67,127
0.0000,10,Pan,52
4.9541,64,Sustain Pedal,127
5.4613,64,Sustain Pedal,0
10.4010,64,Sustain Pedal,127
12.3522,64,Sustain Pedal,0
16.3834,64,Sustain Pedal,127
16.8915,64,Sustain Pedal,0
21.8657,64,Sustain Pedal,127
23.9029,64,Sustain Pedal,0
24.3165,67,Control 67,127
24.4526,64,Sustain Pedal,127
25.4021,64,Sustain Pedal,0
25.6593,64,Sustain Pedal,127
26.0849,64,Sustain Pedal,0
26.4230,64,Sustain Pedal,127
26.8338,64,Sustain Pedal,0
27.6378,64,Sustain Pedal,127
30.3916,64,Sustain Pedal,0
30.6487,64,Sustain Pedal,127
31.9156,64,Sustain Pedal,0
32.1916,64,Sustain Pedal,127
33.3978,64,Sustain Pedal,0
33.6806,64,Sustain Pedal,127
34.6362,67,Control 67,0
34.6537,64,Sustain Pedal,0
34.9134,64,Sustain Pedal,127
35.9308,64,Sustain Pedal,0
36.1878,64,Sustain Pedal,127
38.6088,64,Sustain Pedal,0
38.7501,67,Control 67,127
38.9560,64,Sustain Pedal,127
40.1519,64,Sustain Pedal,0
40.4720,64,Sustain Pedal,127
40.9146,64,Sustain Pedal,0
41.1635,64,Sustain Pedal,127
41.4231,67,Control 67,0
41.9504,64,Sustain Pedal,0
42.2208,64,Sustain Pedal,127
44.6929,64,Sustain Pedal,0
44.9377,64,Sustain Pedal,127
46.0295,64,Sustain Pedal,0
46.2608,64,Sustain Pedal,127
47.2088,64,Sustain Pedal,0
47.4764,64,Sustain Pedal,127
48.6408,64,Sustain Pedal,0
48.9070,64,Sustain Pedal,127
49.3613,64,Sustain Pedal,0
49.6422,64,Sustain Pedal,127
50.1086,64,Sustain Pedal,0
50.3869,64,Sustain Pedal,127
51.4824,64,Sustain Pedal,0
51.8238,64,Sustain Pedal,127
52.9932,64,Sustain Pedal,0
53.2943,64,Sustain Pedal,127
54.3100,64,Sustain Pedal,0
54.5599,64,Sustain Pedal,127
55.4548,64,Sustain Pedal,0
55.7020,64,Sustain Pedal,127
56.6439,64,Sustain Pedal,0
56.8924,64,Sustain Pedal,127
57.8572,64,Sustain Pedal,0
58.1890,64,Sustain Pedal,127
59.3185,64,Sustain Pedal,0
59.6355,64,Sustain Pedal,127
60.5810,64,Sustain Pedal,0
60.8537,64,Sustain Pedal,127
61.8448,64,Sustain Pedal,0
62.1336,64,Sustain Pedal,127
63.2657,64,Sustain Pedal,0
63.5530,64,Sustain Pedal,127
64.7237,64,Sustain Pedal,0
65.0607,64,Sustain Pedal,127
65.2553,67,Control 67,127
66.3240,64,Sustain Pedal,0
66.6046,64,Sustain Pedal,127
68.5523,64,Sustain Pedal,0
68.9321,67,Control 67,0
68.9482,64,Sustain Pedal,127
70.7719,64,Sustain Pedal,0
71.0430,64,Sustain Pedal,127
71.5476,64,Sustain Pedal,0
71.8442,64,Sustain Pedal,127
72.1233,64,Sustain Pedal,0
72.4025,64,Sustain Pedal,127
72.7192,64,Sustain Pedal,0
72.9955,64,Sustain Pedal,127
73.3107,67,Control 67,127
73.3510,64,Sustain Pedal,0
73.6555,64,Sustain Pedal,127
73.9265,64,Sustain Pedal,0
74.2498,64,Sustain Pedal,127
74.5972,64,Sustain Pedal,0
75.0104,64,Sustain Pedal,127
75.5926,64,Sustain Pedal,0
75.8957,64,Sustain Pedal,127
76.2016,64,Sustain Pedal,0
76.4739,64,Sustain Pedal,127
76.8508,64,Sustain Pedal,0
77.1285,64,Sustain Pedal,127
77.3834,67,Control 67,0
77.9238,64,Sustain Pedal,0
78.2363,64,Sustain Pedal,127
79.1427,64,Sustain Pedal,0
79.4096,64,Sustain Pedal,127
81.4491,64,Sustain Pedal,0
81.8635,64,Sustain Pedal,127
84.9921,64,Sustain Pedal,0
85.1476,67,Control 67,127
85.2897,64,Sustain Pedal,127
85.5376,64,Sustain Pedal,0
85.8017,64,Sustain Pedal,127
86.3379,64,Sustain Pedal,0
86.6756,64,Sustain Pedal,127
87.2252,64,Sustain Pedal,0
87.4878,64,Sustain Pedal,127
87.5976,67,Control 67,0
87.8670,64,Sustain Pedal,0
88.1590,64,Sustain Pedal,127
88.6253,64,Sustain Pedal,0
88.8692,64,Sustain Pedal,127
89.2925,64,Sustain Pedal,0
89.5471,64,Sustain Pedal,127
90.1393,64,Sustain Pedal,0
90.4140,64,Sustain Pedal,127
91.0210,64,Sustain Pedal,0
91.3197,64,Sustain Pedal,127
93.6598,64,Sustain Pedal,0
93.9317,64,Sustain Pedal,127
95.8629,64,Sustain Pedal,0
96.1094,64,Sustain Pedal,127
96.6518,64,Sustain Pedal,0
96.9638,64,Sustain Pedal,127
98.6721,67,Control 67,127
106.9955,64,Sustain Pedal,0
107.4303,64,Sustain Pedal,127
108.5874,64,Sustain Pedal,0
108.8362,64,Sustain Pedal,127
110.4187,64,Sustain Pedal,0
110.6890,64,Sustain Pedal,127
112.2858,64,Sustain Pedal,0
112.5706,64,Sustain Pedal,127
114.8063,64,Sustain Pedal,0
115.0871,64,Sustain Pedal,127
116.4616,64,Sustain Pedal,0
116.7396,64,Sustain Pedal,127
118.3984,64,Sustain Pedal,0
118.6457,64,Sustain Pedal,127
120.3205,64,Sustain Pedal,0
120.6065,64,Sustain Pedal,127
121.8719,64,Sustain Pedal,0
122.1498,64,Sustain Pedal,127
122.4023,67,Control 67,0
123.0504,64,Sustain Pedal,0
123.2895,64,Sustain Pedal,127
124.4399,64,Sustain Pedal,0
124.7151,64,Sustain Pedal,127
126.2180,64,Sustain Pedal,0
126.4932,64,Sustain Pedal,127
128.0037,64,Sustain Pedal,0
128.2334,64,Sustain Pedal,127
130.5065,64,Sustain Pedal,0
130.7295,64,Sustain Pedal,127
132.1460,64,Sustain Pedal,0
132.3889,64,Sustain Pedal,127
134.0497,64,Sustain Pedal,0
134.2780,64,Sustain Pedal,127
136.0066,64,Sustain Pedal,0
136.2615,64,Sustain Pedal,127
136.3162,67,Control 67,127
137.5480,64,Sustain Pedal,0
137.8282,64,Sustain Pedal,127
138.7477,64,Sustain Pedal,0
139.0453,64,Sustain Pedal,127
140.5691,64,Sustain Pedal,0
140.7985,64,Sustain Pedal,127
142.1672,64,Sustain Pedal,0
142.3966,64,Sustain Pedal,127
143.9013,64,Sustain Pedal,0
144.1388,64,Sustain Pedal,127
145.6245,64,Sustain Pedal,0
145.8565,64,Sustain Pedal,127
147.3673,64,Sustain Pedal,0
147.5860,64,Sustain Pedal,127
148.9661,64,Sustain Pedal,0
149.1888,64,Sustain Pedal,127
150.5286,64,Sustain Pedal,0
150.7592,64,Sustain Pedal,127
152.1080,64,Sustain Pedal,0
152.3613,64,Sustain Pedal,127
153.0517,67,Control 67,0
153.6822,64,Sustain Pedal,0
153.9408,64,Sustain Pedal,127
155.3187,64,Sustain Pedal,0
155.5638,64,Sustain Pedal,127
156.9815,64,Sustain Pedal,0
157.2266,64,Sustain Pedal,127
158.7016,64,Sustain Pedal,0
158.9374,64,Sustain Pedal,127
160.8554,64,Sustain Pedal,0
161.0964,64,Sustain Pedal,127
162.2698,64,Sustain Pedal,0
162.5148,64,Sustain Pedal,127
163.4871,64,Sustain Pedal,0
163.8320,64,Sustain Pedal,127
164.2954,64,Sustain Pedal,0
164.5963,64,Sustain Pedal,127
165.0276,67,Control 67,127
166.0421,64,Sustain Pedal,0
166.6359,64,Sustain Pedal,127
167.0952,67,Control 67,0
168.2214,64,Sustain Pedal,0
168.4637,64,Sustain Pedal,127
170.4640,64,Sustain Pedal,0
170.7395,64,Sustain Pedal,127
172.4136,64,Sustain Pedal,0
172.6518,64,Sustain Pedal,127
174.4082,64,Sustain Pedal,0
174.6702,64,Sustain Pedal,127
176.5073,64,Sustain Pedal,0
176.7374,64,Sustain Pedal,127
177.4677,64,Sustain Pedal,0
177.6712,64,Sustain Pedal,127
178.6555,64,Sustain Pedal,0
178.9095,64,Sustain Pedal,127
179.6289,64,Sustain Pedal,0
179.9068,64,Sustain Pedal,127
180.9732,64,Sustain Pedal,0
181.2431,64,Sustain Pedal,127
182.1088,64,Sustain Pedal,0
182.3787,64,Sustain Pedal,127
183.3985,64,Sustain Pedal,0
183.7122,64,Sustain Pedal,127
184.2652,64,Sustain Pedal,0
184.5177,64,Sustain Pedal,127
185.1397,64,Sustain Pedal,0
185.4003,64,Sustain Pedal,127
185.9745,64,Sustain Pedal,0
186.0516,67,Control 67,127
186.2536,64,Sustain Pedal,127
186.9395,64,Sustain Pedal,0
187.1920,64,Sustain Pedal,127
188.5010,64,Sustain Pedal,0
188.8531,64,Sustain Pedal,127
190.2482,64,Sustain Pedal,0
190.5472,64,Sustain Pedal,127
191.9980,64,Sustain Pedal,0
192.2452,64,Sustain Pedal,127
193.8843,64,Sustain Pedal,0
194.1645,64,Sustain Pedal,127
195.7118,64,Sustain Pedal,0
195.9681,64,Sustain Pedal,127
197.6415,64,Sustain Pedal,0
197.9057,64,Sustain Pedal,127
199.4430,64,Sustain Pedal,0
199.7059,64,Sustain Pedal,127
201.2259,64,Sustain Pedal,0
201.4888,64,Sustain Pedal,127
202.9144,64,Sustain Pedal,0
203.1904,64,Sustain Pedal,127
204.6847,64,Sustain Pedal,0
204.9554,64,Sustain Pedal,127
206.4085,64,Sustain Pedal,0
206.6779,64,Sustain Pedal,127
207.8945,67,Control 67,0
208.0882,64,Sustain Pedal,0
208.3999,64,Sustain Pedal,127
209.8830,64,Sustain Pedal,0
210.1417,64,Sustain Pedal,127
211.9046,64,Sustain Pedal,0
212.1658,64,Sustain Pedal,127
213.2916,64,Sustain Pedal,0
213.5740,64,Sustain Pedal,127
214.5897,64,Sustain Pedal,0
214.8841,64,Sustain Pedal,127
215.4490,64,Sustain Pedal,0
215.7142,64,Sustain Pedal,127
216.0059,64,Sustain Pedal,0
216.2592,64,Sustain Pedal,127
217.0003,64,Sustain Pedal,0
217.3820,64,Sustain Pedal,127
218.9195,64,Sustain Pedal,0
219.1807,64,Sustain Pedal,127
220.9130,64,Sustain Pedal,0
221.1622,64,Sustain Pedal,127
223.0106,64,Sustain Pedal,0
223.2822,64,Sustain Pedal,127
225.0470,64,Sustain Pedal,0
225.2922,64,Sustain Pedal,127
227.0010,64,Sustain Pedal,0
227.2685,64,Sustain Pedal,127
227.9122,64,Sustain Pedal,0
228.1824,64,Sustain Pedal,127
229.2008,64,Sustain Pedal,0
229.4684,64,Sustain Pedal,127
229.9769,64,Sustain Pedal,0
230.2405,64,Sustain Pedal,127
231.3039,64,Sustain Pedal,0
231.5779,64,Sustain Pedal,127
232.4927,64,Sustain Pedal,0
232.7720,64,Sustain Pedal,127
233.8060,64,Sustain Pedal,0
234.0827,64,Sustain Pedal,127
234.7367,64,Sustain Pedal,0
234.9763,64,Sustain Pedal,127
235.4582,64,Sustain Pedal,0
235.7256,64,Sustain Pedal,127
236.1663,64,Sustain Pedal,0
236.4640,64,Sustain Pedal,127
238.0719,64,Sustain Pedal,0
238.3591,64,Sustain Pedal,127
238.9599,64,Sustain Pedal,0
239.2364,64,Sustain Pedal,127
239.8319,64,Sustain Pedal,0
240.0622,64,Sustain Pedal,127
240.5055,67,Control 67,127
240.5121,64,Sustain Pedal,0
240.7542,64,Sustain Pedal,127
242.4130,64,Sustain Pedal,0
242.6683,64,Sustain Pedal,127
243.2504,64,Sustain Pedal,0
243.5030,64,Sustain Pedal,127
244.0123,64,Sustain Pedal,0
244.2610,64,Sustain Pedal,127
245.1711,64,Sustain Pedal,0
245.4554,64,Sustain Pedal,127
247.1228,64,Sustain Pedal,0
247.3767,64,Sustain Pedal,127
247.8567,64,Sustain Pedal,0
248.0907,64,Sustain Pedal,127
248.5932,64,Sustain Pedal,0
248.8537,64,Sustain Pedal,127
249.4963,64,Sustain Pedal,0
249.9525,64,Sustain Pedal,127
251.6576,64,Sustain Pedal,0
251.8982,64,Sustain Pedal,127
252.2445,64,Sustain Pedal,0
252.4969,64,Sustain Pedal,127
253.0336,64,Sustain Pedal,0
253.2768,64,Sustain Pedal,127
253.6429,64,Sustain Pedal,0
253.9086,64,Sustain Pedal,127
254.2866,64,Sustain Pedal,0
254.6091,64,Sustain Pedal,127
254.9990,64,Sustain Pedal,0
255.2738,64,Sustain Pedal,127
255.6318,64,Sustain Pedal,0
255.9251,64,Sustain Pedal,127
256.3056,64,Sustain Pedal,0
256.5686,64,Sustain Pedal,127
256.9848,64,Sustain Pedal,0
257.2318,64,Sustain Pedal,127
257.5304,64,Sustain Pedal,0
257.7907,64,Sustain Pedal,127
258.1237,64,Sustain Pedal,0
258.4764,64,Sustain Pedal,127
258.9521,64,Sustain Pedal,0
259.2678,64,Sustain Pedal,127
260.4302,64,Sustain Pedal,0
260.6745,64,Sustain Pedal,127
262.5552,64,Sustain Pedal,0
262.8127,64,Sustain Pedal,127
263.3436,64,Sustain Pedal,0
263.5946,64,Sustain Pedal,127
263.8917,64,Sustain Pedal,0
264.1598,64,Sustain Pedal,127
264.5678,64,Sustain Pedal,0
264.8094,64,Sustain Pedal,127
265.1645,64,Sustain Pedal,0
265.6385,64,Sustain Pedal,127
265.9738,64,Sustain Pedal,0
266.3329,64,Sustain Pedal,127
266.7382,64,Sustain Pedal,0
266.9930,64,Sustain Pedal,127
267.3798,64,Sustain Pedal,0
267.6557,64,Sustain Pedal,127
268.0636,64,Sustain Pedal,0
268.3739,64,Sustain Pedal,127
268.9521,64,Sustain Pedal,0
269.1079,67,Control 67,0
269.2306,64,Sustain Pedal,127
269.8244,64,Sustain Pedal,0
270.3417,64,Sustain Pedal,127
272.5627,64,Sustain Pedal,0
272.8557,64,Sustain Pedal,127
273.8441,67,Control 67,127
274.5986,64,Sustain Pedal,0
274.9482,64,Sustain Pedal,127
275.7212,64,Sustain Pedal,0
276.1222,64,Sustain Pedal,127
278.1642,67,Control 67,0
279.5462,64,Sustain Pedal,0
279.8534,64,Sustain Pedal,127
281.1760,64,Sustain Pedal,0
281.2577,67,Control 67,127
281.4305,64,Sustain Pedal,127
282.8638,64,Sustain Pedal,0
283.1697,64,Sustain Pedal,127
284.4127,64,Sustain Pedal,0
284.6473,64,Sustain Pedal,127
285.9759,64,Sustain Pedal,0
286.2540,64,Sustain Pedal,127
289.4036,64,Sustain Pedal,0
289.7357,64,Sustain Pedal,127
291.2100,64,Sustain Pedal,0
291.5499,64,Sustain Pedal,127
292.1257,64,Sustain Pedal,0
292.4247,64,Sustain Pedal,127
293.2467,64,Sustain Pedal,0
293.5812,64,Sustain Pedal,127
294.8192,64,Sustain Pedal,0
294.9970,64,Sustain Pedal,127
296.2798,64,Sustain Pedal,0
296.6051,64,Sustain Pedal,127
