# MIDI File Information
Filename,Bond.mid
Duration (seconds),111.07
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),480

# Tempo Changes
Time (s),Tempo (BPM)
0.0000,143.00

# Instrument 1: Sequence*Demixed 02
Bank,Program,Program Name,Is Drum
0,35,Fretless Bass,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
101,87.8889,88.2604,0.3715,42,F#2,119,119,0
102,88.3146,88.5156,0.2010,40,E2,105,105,0
103,88.5226,88.7062,0.1836,40,E2,127,127,0
104,88.7298,88.9029,0.1731,40,E2,115,115,0
105,88.9440,89.1170,0.1731,40,E2,127,127,0
106,89.1581,89.2132,0.0551,43,G2,88,88,0
107,89.2438,89.3155,0.0717,43,G2,118,118,0
108,89.3399,89.5410,0.2010,43,G2,127,127,0
109,89.5646,89.9387,0.3741,43,G2,125,125,0
110,89.9955,90.1809,0.1853,42,F#2,116,116,0
111,90.2097,90.3714,0.1617,42,F#2,125,125,0
112,90.4064,90.5899,0.1836,42,F#2,110,110,0
113,90.6223,90.8085,0.1862,40,E2,125,125,0
114,90.8321,90.8889,0.0568,42,F#2,96,96,0
115,90.9151,90.9877,0.0726,42,F#2,116,116,0
116,91.0113,91.1992,0.1879,42,F#2,127,127,0
117,91.2281,91.6476,0.4196,42,F#2,123,123,0
118,91.6843,91.8723,0.1879,40,E2,114,114,0
119,91.8985,92.0891,0.1906,40,E2,127,127,0
120,92.0908,92.2788,0.1879,40,E2,121,121,0
121,92.3032,92.4518,0.1486,40,E2,127,127,0
122,92.4999,92.5611,0.0612,43,G2,98,98,0
123,92.5917,92.6573,0.0656,43,G2,112,112,0
124,92.6896,92.8688,0.1792,43,G2,125,125,0
125,92.8889,93.2866,0.3977,43,G2,127,127,0
126,93.3321,93.5156,0.1836,42,F#2,114,114,0
127,93.5445,93.7254,0.1809,42,F#2,123,123,0
128,93.7560,93.9352,0.1792,42,F#2,115,115,0
129,93.9641,94.1669,0.2028,40,E2,127,127,0
130,94.1887,94.2543,0.0656,42,F#2,97,97,0
131,94.2919,94.3767,0.0848,42,F#2,117,117,0
132,94.3941,94.5978,0.2037,42,F#2,127,127,0
133,94.6022,94.9973,0.3951,42,F#2,123,123,0
134,95.0366,95.2114,0.1748,40,E2,105,105,0
135,95.2490,95.4282,0.1792,40,E2,127,127,0
136,95.4475,95.6354,0.1879,40,E2,108,108,0
137,95.6616,95.8277,0.1661,40,E2,127,127,0
138,95.8627,95.9221,0.0594,43,G2,94,94,0
139,95.9501,96.0200,0.0699,43,G2,115,115,0
140,96.0550,96.2254,0.1705,43,G2,127,127,0
141,96.2691,96.6712,0.4021,43,G2,123,123,0
142,96.7193,96.9291,0.2098,42,F#2,114,114,0
143,96.9317,97.1258,0.1941,41,F2,127,127,0
144,97.1284,97.3137,0.1853,40,E2,118,118,0
145,100.6992,101.0462,0.3470,40,E2,127,127,0
146,101.9579,102.3399,0.3820,40,E2,123,123,0
147,103.2167,103.5637,0.3470,40,E2,127,127,0
148,104.4754,104.8076,0.3322,40,E2,127,127,0

# Control Changes for Instrument 3
Time (s),Control Number,Control Name,Value
0.4983,7,Volume,100
0.4983,10,Pan,64
0.4983,11,Control 11,127
0.5026,91,Reverb,100
0.5026,93,Chorus,0
0.8654,101,Control 101,0
0.8671,100,Control 100,0
0.8698,6,Control 6,12
0.8715,100,Control 100,127
0.8715,101,Control 101,127

# Instrument 4: Sequence*Demixed 04
Bank,Program,Program Name,Is Drum
0,27,Electric Guitar (clean),False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,23.4921,23.6495,0.1573,51,D#3,127,127,0
2,23.6993,24.6914,0.9921,50,D3,112,112,0
3,24.7482,24.9344,0.1862,47,B2,127,127,0
4,24.9650,25.1398,0.1748,45,A2,115,115,0
5,25.1809,26.7325,1.5516,47,B2,127,127,0
6,36.9230,37.1215,0.1984,51,D#3,127,127,0
7,37.1241,38.0612,0.9371,50,D3,127,127,0
8,38.1748,38.3435,0.1687,47,B2,127,127,0
9,38.3828,38.5839,0.2010,45,A2,109,109,0
10,38.5944,39.8732,1.2788,47,B2,127,127,0
11,97.3426,97.5410,0.1984,51,D#3,127,127,0
12,97.5436,98.4807,0.9371,50,D3,127,127,0
13,98.5943,98.7630,0.1687,47,B2,127,127,0
14,98.8023,99.0034,0.2010,45,A2,110,110,0
15,99.0139,100.2927,1.2788,47,B2,127,127,0
16,106.7805,110.3382,3.5577,55,G3,57,57,0
17,106.7849,110.2796,3.4948,59,B3,76,76,0
18,106.7875,110.2814,3.4939,61,C#4,71,71,0
19,106.7919,110.2709,3.4790,63,D#4,60,60,0
20,106.7962,110.2289,3.4327,66,F#4,69,69,0

# Control Changes for Instrument 4
Time (s),Control Number,Control Name,Value
0.4983,7,Volume,100
0.4983,10,Pan,64
0.4983,11,Control 11,127
0.5026,91,Reverb,100
0.5026,93,Chorus,0
0.8654,101,Control 101,0
0.8671,100,Control 100,0
0.8698,6,Control 6,12
0.8715,100,Control 100,127
0.8715,101,Control 101,127

# Instrument 5: Sequence*Demixed 05
Bank,Program,Program Name,Is Drum
0,65,Alto Sax,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,3.3566,3.5970,0.2404,71,B4,127,127,0
2,3.6381,3.7500,0.1119,71,B4,120,120,0
3,4.6154,4.8514,0.2360,71,B4,127,127,0
4,4.8968,5.0149,0.1180,71,B4,116,116,0
5,5.8741,5.9572,0.0830,71,B4,127,127,0
6,5.9764,6.0621,0.0857,71,B4,110,110,0
7,6.1626,6.2430,0.0804,71,B4,103,103,0
8,6.2867,6.4729,0.1862,71,B4,127,127,0
9,6.5079,6.6259,0.1180,71,B4,122,122,0
10,73.8461,74.1057,0.2596,61,C#4,109,109,0
11,73.8461,74.1057,0.2596,64,E4,127,127,0
12,74.1188,74.2700,0.1512,61,C#4,96,96,0
13,74.1188,74.2700,0.1512,64,E4,114,114,0
14,74.5410,74.6826,0.1416,61,C#4,86,86,0
15,74.5410,74.6826,0.1416,64,E4,101,101,0
16,74.6852,75.0567,0.3715,66,F#4,126,126,0
17,75.1022,75.3251,0.2229,66,F#4,116,116,0
18,75.5244,75.7665,0.2421,67,G4,125,125,0
19,75.8059,75.9877,0.1818,67,G4,119,119,0
20,76.2342,76.3592,0.1250,67,G4,104,104,0
21,76.3609,76.7630,0.4021,66,F#4,127,127,0
22,76.7788,76.9859,0.2072,66,F#4,127,127,0
23,77.2045,77.4781,0.2736,61,C#4,109,109,0
24,77.2045,77.4781,0.2736,64,E4,127,127,0
25,77.5104,77.6809,0.1705,61,C#4,102,102,0
26,77.5104,77.6809,0.1705,64,E4,118,118,0
27,77.9038,78.0174,0.1136,61,C#4,91,91,0
28,77.9038,78.0174,0.1136,64,E4,106,106,0
29,78.0375,78.4352,0.3977,66,F#4,127,127,0
30,78.4527,78.6730,0.2203,66,F#4,122,122,0
31,78.9090,79.1712,0.2622,67,G4,127,127,0
32,79.1870,79.3636,0.1766,67,G4,119,119,0
33,79.6039,79.7482,0.1442,67,G4,107,107,0
34,79.7508,80.0104,0.2596,66,F#4,127,127,0
35,80.0130,80.1354,0.1224,64,E4,104,104,0
36,80.1372,80.3338,0.1967,66,F#4,127,127,0
37,80.5594,80.7997,0.2404,71,B4,127,127,0
38,80.8408,80.9527,0.1119,71,B4,120,120,0
39,81.8181,82.0541,0.2360,71,B4,127,127,0
40,82.0996,82.2176,0.1180,71,B4,116,116,0
41,83.0768,83.1599,0.0830,71,B4,127,127,0
42,83.1791,83.2648,0.0857,71,B4,110,110,0
43,83.3653,83.4457,0.0804,71,B4,103,103,0
44,83.4894,83.6756,0.1862,71,B4,127,127,0
45,83.7106,83.8286,0.1180,71,B4,122,122,0
46,104.4623,104.7481,0.2858,76,E5,127,127,0
47,104.7569,104.8924,0.1355,79,G5,112,112,0
48,105.1791,106.5488,1.3698,86,D6,116,116,0

# Control Changes for Instrument 5
Time (s),Control Number,Control Name,Value
0.5201,7,Volume,90
0.5201,10,Pan,40
0.5201,11,Control 11,80
0.5245,91,Reverb,122
0.5245,93,Chorus,0
0.8741,101,Control 101,0
0.8759,100,Control 100,0
0.8785,6,Control 6,2
0.8802,100,Control 100,127
0.8802,101,Control 101,127
8.7019,1,Modulation,6
8.7413,1,Modulation,18
8.7780,1,Modulation,34
8.8173,1,Modulation,48
8.8566,1,Modulation,61
8.8942,1,Modulation,76
8.9266,1,Modulation,86
8.9642,1,Modulation,92
9.0402,1,Modulation,87
9.0883,1,Modulation,80
9.1259,1,Modulation,68
9.1652,1,Modulation,50
9.2019,1,Modulation,0
11.9554,1,Modulation,5
11.9947,1,Modulation,27
12.0323,1,Modulation,45
12.0647,1,Modulation,59
12.1023,1,Modulation,75
12.1416,1,Modulation,88
12.1783,1,Modulation,98
12.2115,1,Modulation,103
12.2482,1,Modulation,106
12.3339,1,Modulation,105
12.3732,1,Modulation,103
12.4187,1,Modulation,100
12.4563,1,Modulation,94
12.4956,1,Modulation,81
12.5350,1,Modulation,64
12.5717,1,Modulation,0
15.4152,1,Modulation,6
15.4545,1,Modulation,18
15.4912,1,Modulation,34
15.5306,1,Modulation,48
15.5699,1,Modulation,61
15.6075,1,Modulation,76
15.6398,1,Modulation,86
15.6774,1,Modulation,92
15.7535,1,Modulation,87
15.8016,1,Modulation,80
15.8391,1,Modulation,68
15.8785,1,Modulation,50
15.9152,1,Modulation,0
18.6687,1,Modulation,5
18.7080,1,Modulation,27
18.7456,1,Modulation,45
18.7780,1,Modulation,59
18.8155,1,Modulation,75
18.8549,1,Modulation,88
18.8916,1,Modulation,98
18.9248,1,Modulation,103
18.9615,1,Modulation,106
19.0472,1,Modulation,105
19.0865,1,Modulation,103
19.1320,1,Modulation,100
19.1696,1,Modulation,94
19.2089,1,Modulation,81
19.2482,1,Modulation,64
19.2849,1,Modulation,0
22.1285,1,Modulation,6
22.1678,1,Modulation,18
22.2045,1,Modulation,34
22.2439,1,Modulation,48
22.2832,1,Modulation,61
22.3208,1,Modulation,76
22.3531,1,Modulation,86
22.3907,1,Modulation,92
22.4668,1,Modulation,87
22.5148,1,Modulation,80
22.5524,1,Modulation,68
22.5918,1,Modulation,50
22.6285,1,Modulation,0
25.3820,1,Modulation,5
25.4213,1,Modulation,27
25.4589,1,Modulation,45
25.4912,1,Modulation,59
25.5288,1,Modulation,75
25.5682,1,Modulation,88
25.6049,1,Modulation,98
25.6381,1,Modulation,103
25.6748,1,Modulation,106
25.7605,1,Modulation,105
25.7998,1,Modulation,103
25.8453,1,Modulation,100
25.8828,1,Modulation,94
25.9222,1,Modulation,81
25.9615,1,Modulation,64
25.9982,1,Modulation,0
46.8356,11,Control 11,127
48.2167,1,Modulation,24
48.2561,1,Modulation,69
48.2954,1,Modulation,105
48.3277,1,Modulation,127
48.4545,1,Modulation,95
48.4938,1,Modulation,46
48.5270,1,Modulation,0
49.0664,1,Modulation,2
49.1057,1,Modulation,22
49.1389,1,Modulation,33
49.1757,1,Modulation,45
49.2089,1,Modulation,52
49.2482,1,Modulation,59
49.2875,1,Modulation,63
49.3199,1,Modulation,66
49.3592,1,Modulation,70
49.3986,1,Modulation,75
49.4318,1,Modulation,79
49.4711,1,Modulation,84
49.5034,1,Modulation,87
49.5498,1,Modulation,90
49.5821,1,Modulation,92
49.6284,1,Modulation,96
49.6765,1,Modulation,99
49.7089,1,Modulation,101
49.7482,1,Modulation,106
49.7875,1,Modulation,111
49.8269,1,Modulation,117
49.8662,1,Modulation,122
49.8994,1,Modulation,127
50.0891,1,Modulation,123
50.1223,1,Modulation,96
50.1617,1,Modulation,51
50.2010,1,Modulation,0
51.1206,1,Modulation,1
51.1599,1,Modulation,23
51.1931,1,Modulation,49
51.2325,1,Modulation,87
51.2718,1,Modulation,127
51.3986,1,Modulation,125
51.4309,1,Modulation,89
51.4702,1,Modulation,41
51.5096,1,Modulation,0
52.1608,1,Modulation,8
52.2001,1,Modulation,23
52.2395,1,Modulation,43
52.2788,1,Modulation,60
52.3120,1,Modulation,72
52.3513,1,Modulation,83
52.3907,1,Modulation,92
52.4300,1,Modulation,99
52.4624,1,Modulation,104
52.5017,1,Modulation,109
52.5410,1,Modulation,115
52.5804,1,Modulation,120
52.6136,1,Modulation,122
52.6617,1,Modulation,124
52.7071,1,Modulation,127
52.9545,1,Modulation,120
52.9938,1,Modulation,111
53.0332,1,Modulation,98
53.0725,1,Modulation,73
53.1048,1,Modulation,40
53.1442,1,Modulation,0
54.9300,1,Modulation,24
54.9694,1,Modulation,69
55.0087,1,Modulation,105
55.0410,1,Modulation,127
55.1678,1,Modulation,95
55.2071,1,Modulation,46
55.2403,1,Modulation,0
55.7797,1,Modulation,2
55.8190,1,Modulation,22
55.8522,1,Modulation,33
55.8889,1,Modulation,45
55.9221,1,Modulation,52
55.9615,1,Modulation,59
56.0008,1,Modulation,63
56.0332,1,Modulation,66
56.0725,1,Modulation,70
56.1118,1,Modulation,75
56.1450,1,Modulation,79
56.1844,1,Modulation,84
56.2167,1,Modulation,87
56.2631,1,Modulation,90
56.2954,1,Modulation,92
56.3417,1,Modulation,96
56.3898,1,Modulation,99
56.4221,1,Modulation,101
56.4615,1,Modulation,106
56.5008,1,Modulation,111
56.5402,1,Modulation,117
56.5795,1,Modulation,122
56.6127,1,Modulation,127
56.8024,1,Modulation,123
56.8356,1,Modulation,96
56.8749,1,Modulation,51
56.9143,1,Modulation,0
57.8339,1,Modulation,1
57.8732,1,Modulation,23
57.9064,1,Modulation,49
57.9457,1,Modulation,87
57.9851,1,Modulation,127
58.1118,1,Modulation,125
58.1442,1,Modulation,89
58.1835,1,Modulation,41
58.2228,1,Modulation,0
58.8741,1,Modulation,8
58.9134,1,Modulation,23
58.9527,1,Modulation,43
58.9921,1,Modulation,60
59.0253,1,Modulation,72
59.0646,1,Modulation,83
59.1040,1,Modulation,92
59.1433,1,Modulation,99
59.1756,1,Modulation,104
59.2150,1,Modulation,109
59.2543,1,Modulation,115
59.2936,1,Modulation,120
59.3269,1,Modulation,122
59.3749,1,Modulation,124
59.4204,1,Modulation,127
59.6678,1,Modulation,120
59.7071,1,Modulation,111
59.7464,1,Modulation,98
59.7858,1,Modulation,73
59.8181,1,Modulation,40
59.8575,1,Modulation,0
61.6433,1,Modulation,24
61.6826,1,Modulation,69
61.7220,1,Modulation,105
61.7543,1,Modulation,127
61.8811,1,Modulation,95
61.9204,1,Modulation,46
61.9536,1,Modulation,0
62.4929,1,Modulation,2
62.5323,1,Modulation,22
62.5655,1,Modulation,33
62.6022,1,Modulation,45
62.6354,1,Modulation,52
62.6748,1,Modulation,59
62.7141,1,Modulation,63
62.7464,1,Modulation,66
62.7858,1,Modulation,70
62.8251,1,Modulation,75
62.8583,1,Modulation,79
62.8977,1,Modulation,84
62.9300,1,Modulation,87
62.9763,1,Modulation,90
63.0087,1,Modulation,92
63.0550,1,Modulation,96
63.1031,1,Modulation,99
63.1354,1,Modulation,101
63.1748,1,Modulation,106
63.2141,1,Modulation,111
63.2534,1,Modulation,117
63.2928,1,Modulation,122
63.3260,1,Modulation,127
63.5157,1,Modulation,123
63.5489,1,Modulation,96
63.5882,1,Modulation,51
63.6276,1,Modulation,0
64.5471,1,Modulation,1
64.5865,1,Modulation,23
64.6197,1,Modulation,49
64.6590,1,Modulation,87
64.6984,1,Modulation,127
64.8251,1,Modulation,125
64.8575,1,Modulation,89
64.8968,1,Modulation,41
64.9361,1,Modulation,0
65.5873,1,Modulation,8
65.6267,1,Modulation,23
65.6660,1,Modulation,43
65.7054,1,Modulation,60
65.7386,1,Modulation,72
65.7779,1,Modulation,83
65.8172,1,Modulation,92
65.8566,1,Modulation,99
65.8889,1,Modulation,104
65.9283,1,Modulation,109
65.9676,1,Modulation,115
66.0069,1,Modulation,120
66.0401,1,Modulation,122
66.0882,1,Modulation,124
66.1337,1,Modulation,127
66.3811,1,Modulation,120
66.4204,1,Modulation,111
66.4597,1,Modulation,98
66.4991,1,Modulation,73
66.5314,1,Modulation,40
66.5707,1,Modulation,0
68.3566,1,Modulation,24
68.3959,1,Modulation,69
68.4352,1,Modulation,105
68.4676,1,Modulation,127
68.5943,1,Modulation,95
68.6337,1,Modulation,46
68.6669,1,Modulation,0
69.2062,1,Modulation,2
69.2456,1,Modulation,22
69.2788,1,Modulation,33
69.3155,1,Modulation,45
69.3487,1,Modulation,52
69.3880,1,Modulation,59
69.4274,1,Modulation,63
69.4597,1,Modulation,66
69.4991,1,Modulation,70
69.5384,1,Modulation,75
69.5716,1,Modulation,79
69.6109,1,Modulation,84
69.6433,1,Modulation,87
69.6896,1,Modulation,90
69.7220,1,Modulation,92
69.7683,1,Modulation,96
69.8164,1,Modulation,99
69.8487,1,Modulation,101
69.8880,1,Modulation,106
69.9274,1,Modulation,111
69.9667,1,Modulation,117
70.0060,1,Modulation,122
70.0393,1,Modulation,127
70.2290,1,Modulation,123
70.2622,1,Modulation,96
70.3015,1,Modulation,51
70.3408,1,Modulation,0
71.2604,1,Modulation,1
71.2998,1,Modulation,23
71.3330,1,Modulation,49
71.3723,1,Modulation,87
71.4116,1,Modulation,127
71.5384,1,Modulation,125
71.5707,1,Modulation,89
71.6101,1,Modulation,41
71.6494,1,Modulation,0
72.3006,1,Modulation,8
72.3400,1,Modulation,23
72.3793,1,Modulation,43
72.4186,1,Modulation,60
72.4519,1,Modulation,72
72.4912,1,Modulation,83
72.5305,1,Modulation,92
72.5699,1,Modulation,99
72.6022,1,Modulation,104
72.6415,1,Modulation,109
72.6809,1,Modulation,115
72.7202,1,Modulation,120
72.7534,1,Modulation,122
72.8015,1,Modulation,124
72.8470,1,Modulation,127
73.0943,1,Modulation,120
73.1337,1,Modulation,111
73.1730,1,Modulation,98
73.2123,1,Modulation,73
73.2447,1,Modulation,40
73.2840,1,Modulation,0
73.6013,7,Volume,115
73.6013,11,Control 11,127
104.4536,11,Control 11,127

# Instrument 6: Sequence*Demixed 05
Bank,Program,Program Name,Is Drum
0,66,Tenor Sax,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,6.7133,7.5524,0.8392,59,B3,47,47,0
2,7.5542,8.3846,0.8304,60,C4,76,76,0
3,8.3872,9.2264,0.8392,61,C#4,88,88,0
4,9.2281,10.0629,0.8348,60,C4,65,65,0
5,10.0699,10.9021,0.8322,59,B3,72,72,0
6,10.9047,11.7456,0.8409,60,C4,84,84,0
7,11.7482,12.5891,0.8409,61,C#4,96,96,0
8,12.5918,13.4222,0.8304,60,C4,81,81,0
9,13.4266,14.2657,0.8392,59,B3,47,47,0
10,14.2675,15.0979,0.8304,60,C4,58,58,0
11,15.1005,15.9397,0.8392,61,C#4,71,71,0
12,15.9414,16.7762,0.8348,60,C4,49,49,0
13,16.7832,17.6154,0.8322,59,B3,71,71,0
14,17.6180,18.4589,0.8409,60,C4,102,102,0
15,18.4615,19.3024,0.8409,61,C#4,116,116,0
16,19.3051,20.1355,0.8304,60,C4,97,97,0
17,20.1398,20.9790,0.8392,59,B3,47,47,0
18,20.9807,21.8112,0.8304,60,C4,58,58,0
19,21.8138,22.6529,0.8392,61,C#4,71,71,0
20,22.6547,23.4895,0.8348,60,C4,49,49,0
21,23.4965,24.3286,0.8322,59,B3,44,44,0
22,24.3313,25.1722,0.8409,60,C4,60,60,0
23,25.1748,26.0157,0.8409,61,C#4,74,74,0
24,26.0183,26.8487,0.8304,60,C4,60,60,0
25,46.9798,47.2657,0.2858,64,E4,127,127,0
26,47.2744,47.4099,0.1355,67,G4,112,112,0
27,47.6966,48.4589,0.7622,74,D5,116,116,0
28,48.5270,48.6188,0.0918,67,G4,99,99,0
29,48.6625,48.9335,0.2710,70,A#4,127,127,0
30,48.9466,50.0673,1.1206,71,B4,121,121,0
31,50.2141,50.7561,0.5420,67,G4,126,126,0
32,50.7578,51.4527,0.6949,66,F#4,107,107,0
33,51.4615,51.5515,0.0900,59,B3,94,94,0
34,51.5952,51.8706,0.2753,64,E4,122,122,0
35,51.8723,52.8951,1.0227,61,C#4,112,112,0
36,53.6931,53.9790,0.2858,64,E4,127,127,0
37,53.9877,54.1232,0.1355,67,G4,112,112,0
38,54.4099,55.1721,0.7622,74,D5,116,116,0
39,55.2403,55.3321,0.0918,67,G4,99,99,0
40,55.3758,55.6468,0.2710,70,A#4,127,127,0
41,55.6599,56.7805,1.1206,71,B4,121,121,0
42,56.9274,57.4693,0.5420,67,G4,126,126,0
43,57.4711,58.1660,0.6949,66,F#4,107,107,0
44,58.1748,58.2648,0.0900,59,B3,94,94,0
45,58.3085,58.5839,0.2753,63,D#4,122,122,0
46,58.5856,59.6083,1.0227,64,E4,119,119,0
47,60.4064,60.6922,0.2858,64,E4,127,127,0
48,60.7010,60.8365,0.1355,67,G4,112,112,0
49,61.1232,61.8854,0.7622,74,D5,116,116,0
50,61.9536,62.0454,0.0918,67,G4,99,99,0
51,62.0891,62.3601,0.2710,70,A#4,127,127,0
52,62.3732,63.4938,1.1206,71,B4,121,121,0
53,63.6407,64.1826,0.5420,67,G4,126,126,0
54,64.1844,64.8793,0.6949,66,F#4,107,107,0
55,64.8880,64.9781,0.0900,59,B3,94,94,0
56,65.0218,65.2971,0.2753,64,E4,122,122,0
57,65.2989,66.3216,1.0227,61,C#4,112,112,0
58,67.1197,67.4055,0.2858,64,E4,127,127,0
59,67.4143,67.5498,0.1355,67,G4,112,112,0
60,67.8365,68.5987,0.7622,74,D5,116,116,0
61,68.6669,68.7587,0.0918,67,G4,99,99,0
62,68.8024,69.0734,0.2710,70,A#4,127,127,0
63,69.0865,70.2071,1.1206,71,B4,121,121,0
64,70.3540,70.8959,0.5420,67,G4,126,126,0
65,70.8977,71.5926,0.6949,66,F#4,107,107,0
66,71.6013,71.6914,0.0900,59,B3,94,94,0
67,71.7351,72.0104,0.2753,63,D#4,122,122,0
68,72.0122,73.0349,1.0227,64,E4,119,119,0

# Control Changes for Instrument 6
Time (s),Control Number,Control Name,Value
0.5201,7,Volume,90
0.5201,10,Pan,40
0.5201,11,Control 11,80
0.5245,91,Reverb,122
0.5245,93,Chorus,0
0.8741,101,Control 101,0
0.8759,100,Control 100,0
0.8785,6,Control 6,2
0.8802,100,Control 100,127
0.8802,101,Control 101,127
8.7019,1,Modulation,6
8.7413,1,Modulation,18
8.7780,1,Modulation,34
8.8173,1,Modulation,48
8.8566,1,Modulation,61
8.8942,1,Modulation,76
8.9266,1,Modulation,86
8.9642,1,Modulation,92
9.0402,1,Modulation,87
9.0883,1,Modulation,80
9.1259,1,Modulation,68
9.1652,1,Modulation,50
9.2019,1,Modulation,0
11.9554,1,Modulation,5
11.9947,1,Modulation,27
12.0323,1,Modulation,45
12.0647,1,Modulation,59
12.1023,1,Modulation,75
12.1416,1,Modulation,88
12.1783,1,Modulation,98
12.2115,1,Modulation,103
12.2482,1,Modulation,106
12.3339,1,Modulation,105
12.3732,1,Modulation,103
12.4187,1,Modulation,100
12.4563,1,Modulation,94
12.4956,1,Modulation,81
12.5350,1,Modulation,64
12.5717,1,Modulation,0
15.4152,1,Modulation,6
15.4545,1,Modulation,18
15.4912,1,Modulation,34
15.5306,1,Modulation,48
15.5699,1,Modulation,61
15.6075,1,Modulation,76
15.6398,1,Modulation,86
15.6774,1,Modulation,92
15.7535,1,Modulation,87
15.8016,1,Modulation,80
15.8391,1,Modulation,68
15.8785,1,Modulation,50
15.9152,1,Modulation,0
18.6687,1,Modulation,5
18.7080,1,Modulation,27
18.7456,1,Modulation,45
18.7780,1,Modulation,59
18.8155,1,Modulation,75
18.8549,1,Modulation,88
18.8916,1,Modulation,98
18.9248,1,Modulation,103
18.9615,1,Modulation,106
19.0472,1,Modulation,105
19.0865,1,Modulation,103
19.1320,1,Modulation,100
19.1696,1,Modulation,94
19.2089,1,Modulation,81
19.2482,1,Modulation,64
19.2849,1,Modulation,0
22.1285,1,Modulation,6
22.1678,1,Modulation,18
22.2045,1,Modulation,34
22.2439,1,Modulation,48
22.2832,1,Modulation,61
22.3208,1,Modulation,76
22.3531,1,Modulation,86
22.3907,1,Modulation,92
22.4668,1,Modulation,87
22.5148,1,Modulation,80
22.5524,1,Modulation,68
22.5918,1,Modulation,50
22.6285,1,Modulation,0
25.3820,1,Modulation,5
25.4213,1,Modulation,27
25.4589,1,Modulation,45
25.4912,1,Modulation,59
25.5288,1,Modulation,75
25.5682,1,Modulation,88
25.6049,1,Modulation,98
25.6381,1,Modulation,103
25.6748,1,Modulation,106
25.7605,1,Modulation,105
25.7998,1,Modulation,103
25.8453,1,Modulation,100
25.8828,1,Modulation,94
25.9222,1,Modulation,81
25.9615,1,Modulation,64
25.9982,1,Modulation,0
46.8356,11,Control 11,127
48.2167,1,Modulation,24
48.2561,1,Modulation,69
48.2954,1,Modulation,105
48.3277,1,Modulation,127
48.4545,1,Modulation,95
48.4938,1,Modulation,46
48.5270,1,Modulation,0
49.0664,1,Modulation,2
49.1057,1,Modulation,22
49.1389,1,Modulation,33
49.1757,1,Modulation,45
49.2089,1,Modulation,52
49.2482,1,Modulation,59
49.2875,1,Modulation,63
49.3199,1,Modulation,66
49.3592,1,Modulation,70
49.3986,1,Modulation,75
49.4318,1,Modulation,79
49.4711,1,Modulation,84
49.5034,1,Modulation,87
49.5498,1,Modulation,90
49.5821,1,Modulation,92
49.6284,1,Modulation,96
49.6765,1,Modulation,99
49.7089,1,Modulation,101
49.7482,1,Modulation,106
49.7875,1,Modulation,111
49.8269,1,Modulation,117
49.8662,1,Modulation,122
49.8994,1,Modulation,127
50.0891,1,Modulation,123
50.1223,1,Modulation,96
50.1617,1,Modulation,51
50.2010,1,Modulation,0
51.1206,1,Modulation,1
51.1599,1,Modulation,23
51.1931,1,Modulation,49
51.2325,1,Modulation,87
51.2718,1,Modulation,127
51.3986,1,Modulation,125
51.4309,1,Modulation,89
51.4702,1,Modulation,41
51.5096,1,Modulation,0
52.1608,1,Modulation,8
52.2001,1,Modulation,23
52.2395,1,Modulation,43
52.2788,1,Modulation,60
52.3120,1,Modulation,72
52.3513,1,Modulation,83
52.3907,1,Modulation,92
52.4300,1,Modulation,99
52.4624,1,Modulation,104
52.5017,1,Modulation,109
52.5410,1,Modulation,115
52.5804,1,Modulation,120
52.6136,1,Modulation,122
52.6617,1,Modulation,124
52.7071,1,Modulation,127
52.9545,1,Modulation,120
52.9938,1,Modulation,111
53.0332,1,Modulation,98
53.0725,1,Modulation,73
53.1048,1,Modulation,40
53.1442,1,Modulation,0
54.9300,1,Modulation,24
54.9694,1,Modulation,69
55.0087,1,Modulation,105
55.0410,1,Modulation,127
55.1678,1,Modulation,95
55.2071,1,Modulation,46
55.2403,1,Modulation,0
55.7797,1,Modulation,2
55.8190,1,Modulation,22
55.8522,1,Modulation,33
55.8889,1,Modulation,45
55.9221,1,Modulation,52
55.9615,1,Modulation,59
56.0008,1,Modulation,63
56.0332,1,Modulation,66
56.0725,1,Modulation,70
56.1118,1,Modulation,75
56.1450,1,Modulation,79
56.1844,1,Modulation,84
56.2167,1,Modulation,87
56.2631,1,Modulation,90
56.2954,1,Modulation,92
56.3417,1,Modulation,96
56.3898,1,Modulation,99
56.4221,1,Modulation,101
56.4615,1,Modulation,106
56.5008,1,Modulation,111
56.5402,1,Modulation,117
56.5795,1,Modulation,122
56.6127,1,Modulation,127
56.8024,1,Modulation,123
56.8356,1,Modulation,96
56.8749,1,Modulation,51
56.9143,1,Modulation,0
57.8339,1,Modulation,1
57.8732,1,Modulation,23
57.9064,1,Modulation,49
57.9457,1,Modulation,87
57.9851,1,Modulation,127
58.1118,1,Modulation,125
58.1442,1,Modulation,89
58.1835,1,Modulation,41
58.2228,1,Modulation,0
58.8741,1,Modulation,8
